domain_length,domain_num_of_unique_char,domain_num_of_unique_letters,domain_num_of_unique_numbers,ratio_of_letters_of_domain_name,ratio_of_numbers_of_domain_name,ratio_of_unique_letters_to_num_of_unique_characters,ratio_of_unique_numbers_to_num_of_unique_characters,entropy,vowel_consonant_ratio,dict_ratio,domain_class
12,10,8,2,0.8333333333333334,0.16666666666666666,0.8,0.2,3.2516291673878226,0.99999980000004,0.0,legit
12,10,8,2,0.8333333333333334,0.16666666666666666,0.8,0.2,3.2516291673878226,0.99999980000004,0.0,legit
27,18,11,7,0.5925925925925926,0.4074074074074074,0.6111111111111112,0.3888888888888889,3.986187965046303,0.4545454132231443,0.0,dga
8,6,4,2,0.75,0.25,0.6666666666666666,0.3333333333333333,2.5,0.9999996666667778,0.0,legit
26,15,12,3,0.7692307692307693,0.23076923076923078,0.8,0.2,3.7671834678914613,0.17647057785467188,0.0,dga
25,16,10,6,0.64,0.36,0.625,0.375,3.813660689688186,0.599999940000006,0.0,dga
25,19,13,6,0.6,0.4,0.6842105263157895,0.3157894736842105,4.133660689688186,0.3636363305785154,0.0,dga
27,16,12,4,0.6666666666666666,0.3333333333333333,0.75,0.25,3.856196298219379,0.05882352595155729,0.0,dga
26,18,13,5,0.6153846153846154,0.38461538461538464,0.7222222222222222,0.2777777777777778,3.979097891134805,0.3333333055555579,0.0,dga
26,19,13,6,0.5,0.5,0.6842105263157895,0.3157894736842105,3.994111719041081,0.1818181652892577,0.0,dga
25,18,12,6,0.64,0.36,0.6666666666666666,0.3333333333333333,4.083856189774725,0.23076921301775286,0.0,dga
24,18,12,6,0.7083333333333334,0.2916666666666667,0.6666666666666666,0.3333333333333333,4.053508854797678,0.21428569897959293,0.0,dga
25,20,16,4,0.76,0.24,0.8,0.2,4.243856189774725,0.18749998828125072,0.0,dga
26,17,12,5,0.6538461538461539,0.34615384615384615,0.7058823529411765,0.29411764705882354,3.931208948910323,0.21428569897959293,0.0,dga
27,18,12,6,0.5925925925925926,0.4074074074074074,0.6666666666666666,0.3333333333333333,3.986187965046303,0.599999940000006,0.0,dga
27,19,13,6,0.5555555555555556,0.4444444444444444,0.6842105263157895,0.3157894736842105,4.106377316818026,0.15384614201183525,0.0,dga
25,18,12,6,0.6,0.4,0.6666666666666666,0.3333333333333333,4.053660689688186,0.3636363305785154,0.0,dga
28,17,11,6,0.4642857142857143,0.5357142857142857,0.6470588235294118,0.35294117647058826,3.865764637179023,0.1818181652892577,0.0,dga
26,17,10,7,0.5769230769230769,0.4230769230769231,0.5882352941176471,0.4117647058823529,3.8112314304963326,0.2499999791666684,0.0,dga
9,9,7,2,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,3.169925001442312,0.7499998125000469,0.0,legit
8,8,6,2,0.75,0.25,0.75,0.25,3.0,0.49999987500003124,0.0,legit
27,22,15,7,0.5925925925925926,0.4074074074074074,0.6818181818181818,0.3181818181818182,4.356558335416673,0.4545454132231443,0.0,dga
28,17,11,6,0.42857142857142855,0.5714285714285714,0.6470588235294118,0.35294117647058826,3.838804369244613,0.09090908264462885,0.0,dga
28,17,12,5,0.5714285714285714,0.42857142857142855,0.7058823529411765,0.29411764705882354,3.8248629576173565,0.3333333055555579,0.0,dga
28,18,14,4,0.7142857142857143,0.2857142857142857,0.7777777777777778,0.2222222222222222,4.021640636343318,0.11111110493827195,0.0,dga
27,21,13,8,0.5925925925925926,0.4074074074074074,0.6190476190476191,0.38095238095238093,4.282484261342599,0.06666666222222252,0.0,dga
26,17,13,4,0.7692307692307693,0.23076923076923078,0.7647058823529411,0.23529411764705882,3.825251737288651,0.17647057785467188,0.0,dga
26,17,13,4,0.6923076923076923,0.3076923076923077,0.7647058823529411,0.23529411764705882,3.931208948910323,0.2857142653061239,0.0,dga
26,20,15,5,0.6538461538461539,0.34615384615384615,0.75,0.25,4.209867121904035,0.3076922840236705,0.0,dga
26,18,13,5,0.7692307692307693,0.23076923076923078,0.7222222222222222,0.2777777777777778,4.026986833359287,0.11111110493827195,0.0,dga
27,20,13,7,0.6666666666666666,0.3333333333333333,0.65,0.35,4.180451390892101,0.2857142653061239,0.0,dga
26,19,14,5,0.6538461538461539,0.34615384615384615,0.7368421052631579,0.2631578947368421,4.103909910282364,0.13333332444444504,0.0,dga
27,16,9,7,0.48148148148148145,0.5185185185185185,0.5625,0.4375,3.7504647066537,0.0,0.0,dga
28,18,10,8,0.4642857142857143,0.5357142857142857,0.5555555555555556,0.4444444444444444,3.9677201004744993,0.08333332638888948,0.0,dga
9,8,6,2,0.7777777777777778,0.2222222222222222,0.75,0.25,2.94770277922009,0.7499998125000469,0.0,legit
27,19,13,6,0.7037037037037037,0.2962962962962963,0.6842105263157895,0.3157894736842105,4.106377316818026,0.18749998828125072,0.0,dga
15,12,10,2,0.8666666666666667,0.13333333333333333,0.8333333333333334,0.16666666666666666,3.456564762130954,0.44444439506173394,0.0,legit
12,11,9,2,0.8333333333333334,0.16666666666666666,0.8181818181818182,0.18181818181818182,3.4182958340544896,0.6666665555555741,0.0,legit
12,11,9,2,0.8333333333333334,0.16666666666666666,0.8181818181818182,0.18181818181818182,3.4182958340544896,0.6666665555555741,0.0,legit
13,9,7,2,0.8461538461538461,0.15384615384615385,0.7777777777777778,0.2222222222222222,3.0850551027564768,0.3749999531250059,0.0,legit
7,6,4,2,0.7142857142857143,0.2857142857142857,0.6666666666666666,0.3333333333333333,2.521640636343318,0.24999993750001562,0.0,legit
26,19,13,6,0.5384615384615384,0.46153846153846156,0.6842105263157895,0.3157894736842105,4.085055102756477,0.07692307100591762,0.0,dga
27,17,11,6,0.5555555555555556,0.4444444444444444,0.6470588235294118,0.35294117647058826,3.81008102052173,0.15384614201183525,0.0,dga
28,21,14,7,0.6428571428571429,0.35714285714285715,0.6666666666666666,0.3333333333333333,4.2359263506290326,0.3846153550295881,0.0,dga
26,20,14,6,0.6153846153846154,0.38461538461538464,0.7,0.3,4.209867121904035,0.3333333055555579,0.0,dga
26,19,15,4,0.7692307692307693,0.23076923076923078,0.7894736842105263,0.21052631578947367,4.103909910282364,0.11111110493827195,0.0,dga
25,17,12,5,0.68,0.32,0.7058823529411765,0.29411764705882354,3.9132696895151087,0.21428569897959293,0.0,dga
26,17,14,3,0.8461538461538461,0.15384615384615385,0.8235294117647058,0.17647058823529413,3.979097891134805,0.37499997656250145,0.0,dga
25,17,9,8,0.6,0.4,0.5294117647058824,0.47058823529411764,3.973660689688186,0.499999950000005,0.0,dga
26,16,10,6,0.6923076923076923,0.3076923076923077,0.625,0.375,3.7154535460473688,1.5714283469388075,0.0,dga
26,14,11,3,0.8076923076923077,0.19230769230769232,0.7857142857142857,0.21428571428571427,3.6423714487439023,0.10526315235457093,0.0,dga
27,17,11,6,0.5185185185185185,0.48148148148148145,0.6470588235294118,0.35294117647058826,3.8804563734806234,0.16666665277777895,0.0,dga
27,19,13,6,0.6296296296296297,0.37037037037037035,0.6842105263157895,0.3157894736842105,4.078418520441602,0.21428569897959293,0.0,dga
27,19,13,6,0.6296296296296297,0.37037037037037035,0.6842105263157895,0.3157894736842105,4.106377316818026,0.3076922840236705,0.0,dga
26,21,15,6,0.6538461538461539,0.34615384615384615,0.7142857142857143,0.2857142857142857,4.238901256602631,0.3076922840236705,0.0,dga
26,14,11,3,0.6153846153846154,0.38461538461538464,0.7857142857142857,0.21428571428571427,3.5944825065194204,0.3333333055555579,0.0,dga
26,19,12,7,0.6538461538461539,0.34615384615384615,0.631578947368421,0.3684210526315789,4.103909910282364,0.06249999609375024,0.0,dga
27,19,14,5,0.6666666666666666,0.3333333333333333,0.7368421052631579,0.2631578947368421,4.088220835496801,0.19999998666666757,0.0,dga
27,19,14,5,0.7037037037037037,0.2962962962962963,0.7368421052631579,0.2631578947368421,4.106377316818026,0.055555552469135974,0.0,dga
27,21,15,6,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.2857142857142857,4.23636898364495,0.12499999218750048,0.0,dga
25,17,12,5,0.76,0.24,0.7058823529411765,0.29411764705882354,3.973660689688186,0.2666666488888901,0.0,dga
28,18,12,6,0.5357142857142857,0.4642857142857143,0.6666666666666666,0.3333333333333333,3.735926350629033,0.3636363305785154,0.0,dga
27,19,12,7,0.5925925925925926,0.4074074074074074,0.631578947368421,0.3684210526315789,4.106377316818026,0.14285713265306196,0.0,dga
25,19,15,4,0.76,0.24,0.7894736842105263,0.21052631578947367,4.163856189774725,0.2666666488888901,0.0,dga
27,17,12,5,0.5925925925925926,0.4074074074074074,0.7058823529411765,0.29411764705882354,3.884155094595804,0.23076921301775286,0.0,dga
26,18,13,5,0.6153846153846154,0.38461538461538464,0.7222222222222222,0.2777777777777778,3.9462227768165996,0.14285713265306196,0.0,dga
26,21,14,7,0.5769230769230769,0.4230769230769231,0.6666666666666666,0.3333333333333333,4.286790198827113,0.2499999791666684,0.0,dga
9,8,6,2,0.7777777777777778,0.2222222222222222,0.75,0.25,2.94770277922009,1.333332888889037,0.0,legit
9,8,6,2,0.7777777777777778,0.2222222222222222,0.75,0.25,2.94770277922009,1.333332888889037,0.0,legit
27,19,11,8,0.5555555555555556,0.4444444444444444,0.5789473684210527,0.42105263157894735,4.060262039120377,0.2499999791666684,0.0,dga
26,21,15,6,0.6923076923076923,0.3076923076923077,0.7142857142857143,0.2857142857142857,4.286790198827113,0.12499999218750048,0.0,dga
26,16,11,5,0.6538461538461539,0.34615384615384615,0.6875,0.3125,3.873140679513133,0.3076922840236705,0.0,dga
26,18,12,6,0.5769230769230769,0.4230769230769231,0.6666666666666666,0.3333333333333333,4.026986833359287,0.2499999791666684,0.0,dga
25,19,13,6,0.56,0.44,0.6842105263157895,0.3157894736842105,4.103465189601647,0.39999996000000404,0.0,dga
26,19,13,6,0.6153846153846154,0.38461538461538464,0.6842105263157895,0.3157894736842105,4.056020968057882,0.14285713265306196,0.0,dga
27,17,13,4,0.6666666666666666,0.3333333333333333,0.7647058823529411,0.23529411764705882,3.782122224145305,0.19999998666666757,0.0,dga
28,19,14,5,0.6071428571428571,0.39285714285714285,0.7368421052631579,0.2631578947368421,3.9677201004744993,0.41666663194444736,0.0,dga
7,2,0,2,0.0,1.0,0.0,1.0,0.5916727785823275,0.0,0.0,legit
26,16,10,6,0.5769230769230769,0.4230769230769231,0.625,0.375,3.792376622970446,0.2499999791666684,0.0,dga
26,18,14,4,0.6153846153846154,0.38461538461538464,0.7777777777777778,0.2222222222222222,3.873140679513133,0.23076921301775286,0.0,dga
26,16,12,4,0.6153846153846154,0.38461538461538464,0.75,0.25,3.690260390968384,0.7777776913580343,0.0,dga
26,20,14,6,0.6153846153846154,0.38461538461538464,0.7,0.3,4.161978179679553,0.3333333055555579,0.0,dga
27,17,12,5,0.6296296296296297,0.37037037037037035,0.7058823529411765,0.29411764705882354,3.8524975771041987,0.21428569897959293,0.0,dga
26,18,13,5,0.6923076923076923,0.3076923076923077,0.7222222222222222,0.2777777777777778,4.0081320258334,0.19999998666666757,0.0,dga
26,20,14,6,0.5769230769230769,0.4230769230769231,0.7,0.3,4.209867121904035,0.2499999791666684,0.0,dga
26,18,13,5,0.6538461538461539,0.34615384615384615,0.7222222222222222,0.2777777777777778,3.997952698660692,0.41666663194444736,0.0,dga
27,19,11,8,0.5185185185185185,0.48148148148148145,0.5789473684210527,0.42105263157894735,4.028604521628772,0.16666665277777895,0.0,dga
26,18,14,4,0.6538461538461539,0.34615384615384615,0.7777777777777778,0.2222222222222222,4.026986833359287,0.21428569897959293,0.0,dga
27,21,13,8,0.5925925925925926,0.4074074074074074,0.6190476190476191,0.38095238095238093,4.23636898364495,0.06666666222222252,0.0,dga
26,18,14,4,0.6923076923076923,0.3076923076923077,0.7777777777777778,0.2222222222222222,3.997952698660692,0.2857142653061239,0.0,dga
28,16,12,4,0.6071428571428571,0.39285714285714285,0.75,0.25,3.6725535823855564,0.21428569897959293,0.0,dga
27,19,11,8,0.5185185185185185,0.48148148148148145,0.5789473684210527,0.42105263157894735,4.060262039120377,0.16666665277777895,0.0,dga
27,17,13,4,0.7407407407407407,0.25925925925925924,0.7647058823529411,0.23529411764705882,3.9400726873486533,0.3333333111111126,0.0,dga
28,19,12,7,0.5357142857142857,0.4642857142857143,0.631578947368421,0.3684210526315789,4.035582047970576,0.07142856632653098,0.0,dga
25,20,12,8,0.6,0.4,0.6,0.4,4.243856189774725,0.3636363305785154,0.0,dga
7,6,4,2,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.3333333333333333,2.521640636343318,0.33333322222225925,0.0,legit
26,17,12,5,0.6153846153846154,0.38461538461538464,0.7058823529411765,0.29411764705882354,3.95006375643621,0.06666666222222252,0.0,dga
27,19,12,7,0.5925925925925926,0.4074074074074074,0.631578947368421,0.3684210526315789,4.014146761422728,0.4545454132231443,0.0,dga
26,16,11,5,0.6153846153846154,0.38461538461538464,0.6875,0.3125,3.792376622970446,0.14285713265306196,0.0,dga
9,8,6,2,0.6666666666666666,0.3333333333333333,0.75,0.25,2.94770277922009,0.49999987500003124,0.0,legit
25,15,11,4,0.56,0.44,0.7333333333333333,0.26666666666666666,3.6390795706241748,0.2727272479338866,0.0,dga
8,7,5,2,0.625,0.375,0.7142857142857143,0.2857142857142857,2.75,0.6666664444445185,0.0,legit
9,8,6,2,0.6666666666666666,0.3333333333333333,0.75,0.25,2.94770277922009,1.9999990000005,0.0,legit
25,18,9,9,0.52,0.48,0.5,0.5,4.083856189774725,0.1818181652892577,0.0,dga
27,14,6,8,0.37037037037037035,0.6296296296296297,0.42857142857142855,0.5714285714285714,3.5039824091702334,0.11111109876543349,0.0,dga
26,18,11,7,0.46153846153846156,0.5384615384615384,0.6111111111111112,0.3888888888888889,4.026986833359287,0.0,0.0,dga
26,17,11,6,0.6153846153846154,0.38461538461538464,0.6470588235294118,0.35294117647058826,3.979097891134805,0.06666666222222252,0.0,dga
28,17,10,7,0.5,0.5,0.5882352941176471,0.4117647058823529,3.865764637179023,0.0,0.0,dga
27,16,11,5,0.5925925925925926,0.4074074074074074,0.6875,0.3125,3.7784235030301248,0.9999998750000157,0.0,dga
26,16,11,5,0.6153846153846154,0.38461538461538464,0.6875,0.3125,3.7154535460473688,0.14285713265306196,0.0,dga
27,18,12,6,0.6296296296296297,0.37037037037037035,0.6666666666666666,0.3333333333333333,3.9582291686698783,0.3076922840236705,0.0,dga
28,17,12,5,0.5714285714285714,0.42857142857142855,0.7058823529411765,0.29411764705882354,3.8118441013102036,0.06666666222222252,0.0,dga
27,17,9,8,0.5555555555555556,0.4444444444444444,0.5294117647058824,0.47058823529411764,3.9400726873486533,0.2499999791666684,0.0,dga
26,17,12,5,0.6153846153846154,0.38461538461538464,0.7058823529411765,0.29411764705882354,3.840265565194928,0.599999940000006,0.0,dga
28,16,11,5,0.5714285714285714,0.42857142857142855,0.6875,0.3125,3.7534343861887853,0.14285713265306196,0.0,dga
26,18,13,5,0.7307692307692307,0.2692307692307692,0.7222222222222222,0.2777777777777778,4.026986833359287,0.055555552469135974,0.0,dga
26,19,10,9,0.5,0.5,0.5263157894736842,0.47368421052631576,4.103909910282364,0.1818181652892577,0.0,dga
26,19,10,9,0.46153846153846156,0.5384615384615384,0.5263157894736842,0.47368421052631576,4.085055102756477,0.33333329629630043,0.0,dga
26,20,15,5,0.7307692307692307,0.2692307692307692,0.75,0.25,4.209867121904035,0.4615384260355057,0.0,dga
26,16,13,3,0.7307692307692307,0.2692307692307692,0.8125,0.1875,3.792376622970446,0.055555552469135974,0.0,dga
26,19,12,7,0.5384615384615384,0.46153846153846156,0.631578947368421,0.3684210526315789,4.056020968057882,0.2727272479338866,0.0,dga
27,19,14,5,0.7037037037037037,0.2962962962962963,0.7368421052631579,0.2631578947368421,4.060262039120377,0.7272726611570308,0.0,dga
27,19,14,5,0.7037037037037037,0.2962962962962963,0.7368421052631579,0.2631578947368421,4.060262039120377,0.2666666488888901,0.0,dga
27,15,10,5,0.5925925925925926,0.4074074074074074,0.6666666666666666,0.3333333333333333,3.643776391052357,0.4545454132231443,0.0,dga
26,19,13,6,0.6923076923076923,0.3076923076923077,0.6842105263157895,0.3157894736842105,4.103909910282364,0.3846153550295881,0.0,dga
7,6,5,1,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.16666666666666666,2.521640636343318,1.499999250000375,0.0,legit
27,15,12,3,0.7407407407407407,0.25925925925925924,0.8,0.2,3.6484318362032013,0.6666666111111158,0.0,dga
26,16,10,6,0.5769230769230769,0.4230769230769231,0.625,0.375,3.796217602590056,0.07142856632653098,0.0,dga
26,15,11,4,0.6923076923076923,0.3076923076923077,0.7333333333333333,0.26666666666666666,3.7483286603655745,0.19999998666666757,0.0,dga
27,18,11,7,0.5185185185185185,0.48148148148148145,0.6111111111111112,0.3888888888888889,3.986187965046303,0.5555554938271674,0.0,dga
27,20,15,5,0.7037037037037037,0.2962962962962963,0.75,0.25,4.134336113194451,0.4615384260355057,0.0,dga
26,18,14,4,0.7692307692307693,0.23076923076923078,0.7777777777777778,0.2222222222222222,4.026986833359287,0.11111110493827195,0.0,dga
27,17,11,6,0.5925925925925926,0.4074074074074074,0.6470588235294118,0.35294117647058826,3.884155094595804,0.599999940000006,0.0,dga
26,20,16,4,0.7307692307692307,0.2692307692307692,0.8,0.2,4.209867121904035,0.18749998828125072,0.0,dga
25,17,12,5,0.68,0.32,0.7058823529411765,0.29411764705882354,3.893660689688186,0.13333332444444504,0.0,dga
26,17,11,6,0.6153846153846154,0.38461538461538464,0.6470588235294118,0.35294117647058826,3.931208948910323,0.4545454132231443,0.0,dga
28,17,11,6,0.5357142857142857,0.4642857142857143,0.6470588235294118,0.35294117647058826,3.770942421748537,0.499999950000005,0.0,dga
26,18,14,4,0.7307692307692307,0.2692307692307692,0.7777777777777778,0.2222222222222222,4.056020968057882,0.055555552469135974,0.0,dga
27,19,14,5,0.6666666666666666,0.3333333333333333,0.7368421052631579,0.2631578947368421,4.088220835496801,0.2857142653061239,0.0,dga
26,18,14,4,0.6923076923076923,0.3076923076923077,0.7777777777777778,0.2222222222222222,3.979097891134805,0.2857142653061239,0.0,dga
7,6,5,1,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.16666666666666666,2.521640636343318,0.6666664444445185,0.0,legit
7,6,5,1,0.7142857142857143,0.2857142857142857,0.8333333333333334,0.16666666666666666,2.521640636343318,0.6666664444445185,0.0,legit
27,16,11,5,0.5185185185185185,0.48148148148148145,0.6875,0.3125,3.7784235030301248,0.16666665277777895,0.0,dga
25,20,15,5,0.68,0.32,0.75,0.25,4.213660689688186,0.3076922840236705,0.0,dga
27,18,12,6,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.3333333333333333,4.014146761422728,0.2499999791666684,0.0,dga
27,20,16,4,0.6666666666666666,0.3333333333333333,0.8,0.2,4.134336113194451,0.12499999218750048,0.0,dga
27,17,12,5,0.5555555555555556,0.4444444444444444,0.7058823529411765,0.29411764705882354,3.8524975771041987,0.2499999791666684,0.0,dga
26,16,10,6,0.46153846153846156,0.5384615384615384,0.625,0.375,3.796217602590056,0.09090908264462885,0.0,dga
25,15,10,5,0.52,0.48,0.6666666666666666,0.3333333333333333,3.733660689688186,0.0,0.0,dga
26,15,12,3,0.7692307692307693,0.23076923076923078,0.8,0.2,3.7483286603655745,0.3333333111111126,0.0,dga
9,7,6,1,0.7777777777777778,0.2222222222222222,0.8571428571428571,0.14285714285714285,2.725480556997868,0.7499998125000469,0.0,legit
27,15,11,4,0.6666666666666666,0.3333333333333333,0.7333333333333333,0.26666666666666666,3.7178504651264315,0.2857142653061239,0.0,dga
27,19,13,6,0.5925925925925926,0.4074074074074074,0.6842105263157895,0.3157894736842105,4.028604521628772,0.06666666222222252,0.0,dga
27,20,15,5,0.7037037037037037,0.2962962962962963,0.75,0.25,4.134336113194451,0.18749998828125072,0.0,dga
26,19,13,6,0.6153846153846154,0.38461538461538464,0.6842105263157895,0.3157894736842105,4.023145853739677,0.599999940000006,0.0,dga
28,16,11,5,0.5714285714285714,0.42857142857142855,0.6875,0.3125,3.7264741182543757,0.4545454132231443,0.0,dga
26,18,12,6,0.6538461538461539,0.34615384615384615,0.6666666666666666,0.3333333333333333,4.026986833359287,0.13333332444444504,0.0,dga
28,19,11,8,0.4642857142857143,0.5357142857142857,0.5789473684210527,0.42105263157894735,4.008621780036166,0.299999970000003,0.0,dga
26,19,13,6,0.6538461538461539,0.34615384615384615,0.6842105263157895,0.3157894736842105,4.0081320258334,0.06249999609375024,0.0,dga
27,16,11,5,0.6296296296296297,0.37037037037037035,0.6875,0.3125,3.8659986132745794,0.3076922840236705,0.0,dga
25,18,13,5,0.68,0.32,0.7222222222222222,0.2777777777777778,4.053660689688186,0.13333332444444504,0.0,dga
28,17,12,5,0.5714285714285714,0.42857142857142855,0.7058823529411765,0.29411764705882354,3.797902689682947,0.14285713265306196,0.0,dga
27,18,13,5,0.5925925925925926,0.4074074074074074,0.7222222222222222,0.2777777777777778,4.014146761422728,0.4545454132231443,0.0,dga
25,16,12,4,0.68,0.32,0.75,0.25,3.7492750707107136,0.13333332444444504,0.0,dga
27,20,16,4,0.7407407407407407,0.25925925925925924,0.8,0.2,4.162294909570876,0.3333333111111126,0.0,dga
28,20,16,4,0.7142857142857143,0.2857142857142857,0.8,0.2,4.080050351464737,0.3333333111111126,0.0,dga
28,17,14,3,0.6785714285714286,0.32142857142857145,0.8235294117647058,0.17647058823529413,3.748373334400346,0.4615384260355057,0.0,dga
26,20,13,7,0.6153846153846154,0.38461538461538464,0.65,0.35,4.209867121904035,0.3333333055555579,0.0,dga
25,19,15,4,0.72,0.28,0.7894736842105263,0.21052631578947367,4.103465189601647,0.05882352595155729,0.0,dga
26,18,14,4,0.7307692307692307,0.2692307692307692,0.7777777777777778,0.2222222222222222,4.056020968057882,0.3571428316326549,0.0,dga
